,Datetime,Store,Dept,Weekly_Sales
405184,2012-08-31,44,3,1961.39
405185,2012-09-07,44,3,809.25
405186,2012-09-14,44,3,711.05
405187,2012-09-21,44,3,571.21
405188,2012-09-28,44,3,681.83
405189,2012-10-05,44,3,505.88
405190,2012-10-12,44,3,550.96
405191,2012-10-19,44,3,571.9
405192,2012-10-26,44,3,572.63
405306,2012-04-06,44,4,7014.67
405307,2012-04-13,44,4,8170.97
405308,2012-04-20,44,4,7745.97
405309,2012-04-27,44,4,7842.97
405310,2012-05-04,44,4,8088.63
405311,2012-05-11,44,4,7949.67
405312,2012-05-18,44,4,8128.09
405313,2012-05-25,44,4,8518.58
405314,2012-06-01,44,4,7882.36
405315,2012-06-08,44,4,8806.7
405316,2012-06-15,44,4,8337.02
405317,2012-06-22,44,4,7991.23
405318,2012-06-29,44,4,8327.33
405319,2012-07-06,44,4,8955.62
405320,2012-07-13,44,4,8600.99
405321,2012-07-20,44,4,8642.63
405322,2012-07-27,44,4,7840.04
405323,2012-08-03,44,4,8449.04
405324,2012-08-10,44,4,8658.7
405325,2012-08-17,44,4,8891.37
405326,2012-08-24,44,4,8847.24
405327,2012-08-31,44,4,8670.54
405328,2012-09-07,44,4,8394.74
405329,2012-09-14,44,4,8510.89
405330,2012-09-21,44,4,8231.86
405331,2012-09-28,44,4,8042.47
405332,2012-10-05,44,4,8030.77
405333,2012-10-12,44,4,8123.07
405334,2012-10-19,44,4,7396.17
405335,2012-10-26,44,4,8440.09
405449,2012-04-06,44,5,1601.44
405450,2012-04-13,44,5,1557.39
405451,2012-04-20,44,5,1457.85
405452,2012-04-27,44,5,1315.94
405453,2012-05-04,44,5,942.08
405454,2012-05-11,44,5,1062.1
405455,2012-05-18,44,5,738.11
405456,2012-05-25,44,5,894.05
405457,2012-06-01,44,5,915.16
405458,2012-06-08,44,5,1226.48
405459,2012-06-15,44,5,1337.48
405460,2012-06-22,44,5,839.3
405461,2012-06-29,44,5,1255.88
405462,2012-07-06,44,5,1248.84
405463,2012-07-13,44,5,1009.41
405464,2012-07-20,44,5,916.17
405465,2012-07-27,44,5,736.36
405466,2012-08-03,44,5,712.6
405467,2012-08-10,44,5,1128.89
405468,2012-08-17,44,5,929.43
405469,2012-08-24,44,5,2401.66
405470,2012-08-31,44,5,1045.54
405471,2012-09-07,44,5,1133.0
405472,2012-09-14,44,5,930.76
405473,2012-09-21,44,5,1064.76
405474,2012-09-28,44,5,1738.51
405475,2012-10-05,44,5,968.79
405476,2012-10-12,44,5,1037.36
405477,2012-10-19,44,5,1106.63
405478,2012-10-26,44,5,1059.55
405586,2012-04-06,44,6,7.94
405587,2012-04-13,44,6,38.64
405588,2012-04-20,44,6,35.64
405589,2012-04-27,44,6,20.94
405590,2012-05-04,44,6,21.88
405591,2012-05-11,44,6,12.88
405592,2012-05-25,44,6,20.82
405593,2012-06-01,44,6,38.64
405594,2012-06-08,44,6,59.46
405595,2012-06-15,44,6,107.98
405596,2012-06-22,44,6,48.52
405597,2012-06-29,44,6,53.16
405598,2012-07-06,44,6,49.4
405599,2012-07-13,44,6,27.82
405600,2012-07-20,44,6,4.94
405601,2012-07-27,44,6,34.58
405602,2012-08-03,44,6,9.88
405603,2012-08-10,44,6,28.52
405604,2012-08-17,44,6,14.82
405605,2012-08-24,44,6,19.76
405606,2012-08-31,44,6,30.82
405607,2012-09-07,44,6,17.82
405608,2012-09-21,44,6,-12.24
405609,2012-09-28,44,6,46.58
405610,2012-10-05,44,6,48.64
405611,2012-10-26,44,6,12.88
405725,2012-04-06,44,7,501.98
405726,2012-04-13,44,7,588.07
405727,2012-04-20,44,7,412.59
405728,2012-04-27,44,7,330.21
405729,2012-05-04,44,7,381.1
405730,2012-05-11,44,7,464.72
405731,2012-05-18,44,7,414.72
405732,2012-05-25,44,7,515.97
405733,2012-06-01,44,7,484.43
405734,2012-06-08,44,7,665.39
405735,2012-06-15,44,7,682.95
405736,2012-06-22,44,7,554.05
405737,2012-06-29,44,7,906.23
405738,2012-07-06,44,7,2224.38
405739,2012-07-13,44,7,822.38
405740,2012-07-20,44,7,716.42
405741,2012-07-27,44,7,911.1
405742,2012-08-03,44,7,418.91
405743,2012-08-10,44,7,510.77
405744,2012-08-17,44,7,330.31
405745,2012-08-24,44,7,379.29
405746,2012-08-31,44,7,340.74
405747,2012-09-07,44,7,265.16
405748,2012-09-14,44,7,260.31
405749,2012-09-21,44,7,288.71
405750,2012-09-28,44,7,308.78
405751,2012-10-05,44,7,205.72
405752,2012-10-12,44,7,281.26
405753,2012-10-19,44,7,266.48
405754,2012-10-26,44,7,312.95
405868,2012-04-06,44,8,4780.22
405869,2012-04-13,44,8,4591.07
405870,2012-04-20,44,8,5275.54
405871,2012-04-27,44,8,5177.55
405872,2012-05-04,44,8,5362.4
405873,2012-05-11,44,8,5048.04
405874,2012-05-18,44,8,5110.95
405875,2012-05-25,44,8,5682.23
405876,2012-06-01,44,8,5539.76
405877,2012-06-08,44,8,5145.4
405878,2012-06-15,44,8,5162.99
405879,2012-06-22,44,8,5262.33
405880,2012-06-29,44,8,5138.5
405881,2012-07-06,44,8,5001.24
405882,2012-07-13,44,8,5150.08
405883,2012-07-20,44,8,5666.06
405884,2012-07-27,44,8,5482.42
405885,2012-08-03,44,8,5260.3
405886,2012-08-10,44,8,5127.9
405887,2012-08-17,44,8,4816.86
405888,2012-08-24,44,8,5481.17
405889,2012-08-31,44,8,4889.24
405890,2012-09-07,44,8,6024.24
405891,2012-09-14,44,8,5581.52
405892,2012-09-21,44,8,5116.89
405893,2012-09-28,44,8,5736.93
405894,2012-10-05,44,8,5658.25
405895,2012-10-12,44,8,5824.31
405896,2012-10-19,44,8,5901.33
405897,2012-10-26,44,8,5551.98
406011,2012-04-06,44,9,28.72
406012,2012-04-13,44,9,51.51
406013,2012-04-20,44,9,84.02
406014,2012-04-27,44,9,102.38
406015,2012-05-04,44,9,99.98
406016,2012-05-11,44,9,73.21
406017,2012-05-18,44,9,84.61
406018,2012-05-25,44,9,98.04
406019,2012-06-01,44,9,152.09
406020,2012-06-08,44,9,245.11
406021,2012-06-15,44,9,195.25
406022,2012-06-22,44,9,238.32
406023,2012-06-29,44,9,323.34
406024,2012-07-06,44,9,175.6
406025,2012-07-13,44,9,236.51
406026,2012-07-20,44,9,348.48
406027,2012-07-27,44,9,170.5
406028,2012-08-03,44,9,79.05
406029,2012-08-10,44,9,95.62
406030,2012-08-17,44,9,126.53
406031,2012-08-24,44,9,113.75
406032,2012-08-31,44,9,106.46
406033,2012-09-07,44,9,173.97
406034,2012-09-14,44,9,78.06
406035,2012-09-21,44,9,89.5
406036,2012-09-28,44,9,92.04
406037,2012-10-05,44,9,31.72
406038,2012-10-12,44,9,50.27
406039,2012-10-19,44,9,81.88
406040,2012-10-26,44,9,56.58
406154,2012-04-06,44,10,97.7
406155,2012-04-13,44,10,56.14
406156,2012-04-20,44,10,47.13
406157,2012-04-27,44,10,24.25
406158,2012-05-04,44,10,24.45
406159,2012-05-11,44,10,57.94
406160,2012-05-18,44,10,91.13
406161,2012-05-25,44,10,69.8
406162,2012-06-01,44,10,84.18
406163,2012-06-08,44,10,72.55
406164,2012-06-15,44,10,122.0
406165,2012-06-22,44,10,84.29
406166,2012-06-29,44,10,63.69
406167,2012-07-06,44,10,131.03
406168,2012-07-13,44,10,65.29
406169,2012-07-20,44,10,90.06
406170,2012-07-27,44,10,136.65
406171,2012-08-03,44,10,99.59
406172,2012-08-10,44,10,147.66
406173,2012-08-17,44,10,120.11
406174,2012-08-24,44,10,94.92
406175,2012-08-31,44,10,109.7
406176,2012-09-07,44,10,99.76
406177,2012-09-14,44,10,106.26
406178,2012-09-21,44,10,62.79
406179,2012-09-28,44,10,93.75
406180,2012-10-05,44,10,75.38
406181,2012-10-12,44,10,80.86
406182,2012-10-19,44,10,28.94
406183,2012-10-26,44,10,102.88
406297,2012-04-06,44,11,318.52
406298,2012-04-13,44,11,496.1
406299,2012-04-20,44,11,541.38
406300,2012-04-27,44,11,622.26
406301,2012-05-04,44,11,577.25
406302,2012-05-11,44,11,398.14
406303,2012-05-18,44,11,345.06
406304,2012-05-25,44,11,396.41
406305,2012-06-01,44,11,405.36
406306,2012-06-08,44,11,563.04
406307,2012-06-15,44,11,352.5
406308,2012-06-22,44,11,436.53
406309,2012-06-29,44,11,859.26
406310,2012-07-06,44,11,424.91
406311,2012-07-13,44,11,723.49
406312,2012-07-20,44,11,573.78
406313,2012-07-27,44,11,148.1
406314,2012-08-03,44,11,536.25
406315,2012-08-10,44,11,481.06
406316,2012-08-17,44,11,397.62
406317,2012-08-24,44,11,549.66
406318,2012-08-31,44,11,545.77
406319,2012-09-07,44,11,569.71
406320,2012-09-14,44,11,387.28
406321,2012-09-21,44,11,490.47
406322,2012-09-28,44,11,303.05
406323,2012-10-05,44,11,494.4
406324,2012-10-12,44,11,680.52
406325,2012-10-19,44,11,505.12
406326,2012-10-26,44,11,631.1
406440,2012-04-06,44,12,35.15
406441,2012-04-13,44,12,82.87
406442,2012-04-20,44,12,26.0
406443,2012-04-27,44,12,54.3
406444,2012-05-04,44,12,-5.59
406445,2012-05-11,44,12,100.56
406446,2012-05-18,44,12,113.7
406447,2012-05-25,44,12,121.41
406448,2012-06-01,44,12,98.67
406449,2012-06-08,44,12,96.71
406450,2012-06-15,44,12,130.64
406451,2012-06-22,44,12,149.56
406452,2012-06-29,44,12,104.51
406453,2012-07-06,44,12,57.04
406454,2012-07-13,44,12,131.99
406455,2012-07-20,44,12,143.71
406456,2012-07-27,44,12,175.61
406457,2012-08-03,44,12,138.76
406458,2012-08-10,44,12,108.72
406459,2012-08-17,44,12,105.44
406460,2012-08-24,44,12,160.82
406461,2012-08-31,44,12,113.65
406462,2012-09-07,44,12,98.27
406463,2012-09-14,44,12,66.53
406464,2012-09-21,44,12,100.34
406465,2012-09-28,44,12,88.89
406466,2012-10-05,44,12,182.89
406467,2012-10-12,44,12,102.49
406468,2012-10-19,44,12,25.34
406469,2012-10-26,44,12,106.44
406583,2012-04-06,44,13,6427.29
406584,2012-04-13,44,13,7430.16
406585,2012-04-20,44,13,7988.07
406586,2012-04-27,44,13,7370.35
406587,2012-05-04,44,13,7643.45
406588,2012-05-11,44,13,7424.81
406589,2012-05-18,44,13,7600.02
406590,2012-05-25,44,13,7907.37
406591,2012-06-01,44,13,7188.79
406592,2012-06-08,44,13,8309.29
406593,2012-06-15,44,13,7497.94
406594,2012-06-22,44,13,7518.95
406595,2012-06-29,44,13,8412.21
406596,2012-07-06,44,13,8059.17
406597,2012-07-13,44,13,8024.18
406598,2012-07-20,44,13,8620.77
406599,2012-07-27,44,13,8125.27
406600,2012-08-03,44,13,7916.01
406601,2012-08-10,44,13,8498.91
406602,2012-08-17,44,13,8163.26
406603,2012-08-24,44,13,8346.12
406604,2012-08-31,44,13,8288.69
406605,2012-09-07,44,13,8913.49
406606,2012-09-14,44,13,8303.38
406607,2012-09-21,44,13,8295.2
406608,2012-09-28,44,13,8208.91
406609,2012-10-05,44,13,8125.7
406610,2012-10-12,44,13,8691.58
406611,2012-10-19,44,13,7856.93
406612,2012-10-26,44,13,8263.13
406726,2012-04-06,44,14,769.62
406727,2012-04-13,44,14,850.25
406728,2012-04-20,44,14,784.26
406729,2012-04-27,44,14,869.12
406730,2012-05-04,44,14,807.59
406731,2012-05-11,44,14,774.02
406732,2012-05-18,44,14,1040.58
406733,2012-05-25,44,14,1109.88
406734,2012-06-01,44,14,1020.07
406735,2012-06-08,44,14,865.56
406736,2012-06-15,44,14,1051.32
406737,2012-06-22,44,14,980.09
406738,2012-06-29,44,14,910.76
406739,2012-07-06,44,14,1032.63
406740,2012-07-13,44,14,944.52
406741,2012-07-20,44,14,993.32
406742,2012-07-27,44,14,847.61
406743,2012-08-03,44,14,771.62
406744,2012-08-10,44,14,749.64
406745,2012-08-17,44,14,806.52
406746,2012-08-24,44,14,916.94
406747,2012-08-31,44,14,791.17
406748,2012-09-07,44,14,763.92
406749,2012-09-14,44,14,766.97
406750,2012-09-21,44,14,818.02
406751,2012-09-28,44,14,601.26
406752,2012-10-05,44,14,718.85
406753,2012-10-12,44,14,813.62
406754,2012-10-19,44,14,729.54
406755,2012-10-26,44,14,678.79
406869,2012-04-06,44,16,485.05
406870,2012-04-13,44,16,737.89
406871,2012-04-20,44,16,828.0
406872,2012-04-27,44,16,937.73
406873,2012-05-04,44,16,1006.88
406874,2012-05-11,44,16,1295.25
406875,2012-05-18,44,16,1277.74
406876,2012-05-25,44,16,1249.2
406877,2012-06-01,44,16,1205.87
406878,2012-06-08,44,16,1120.44
406879,2012-06-15,44,16,920.83
406880,2012-06-22,44,16,1366.84
406881,2012-06-29,44,16,1148.62
406882,2012-07-06,44,16,1810.64
406883,2012-07-13,44,16,972.4
406884,2012-07-20,44,16,880.29
406885,2012-07-27,44,16,1003.37
406886,2012-08-03,44,16,916.04
406887,2012-08-10,44,16,872.71
406888,2012-08-17,44,16,992.92
406889,2012-08-24,44,16,896.97
406890,2012-08-31,44,16,689.67
406891,2012-09-07,44,16,1098.59
406892,2012-09-14,44,16,749.21
406893,2012-09-21,44,16,725.51
406894,2012-09-28,44,16,734.34
406895,2012-10-05,44,16,843.94
406896,2012-10-12,44,16,580.48
406897,2012-10-19,44,16,480.91
406898,2012-10-26,44,16,514.16
407012,2012-04-06,44,17,194.28
407013,2012-04-13,44,17,332.04
407014,2012-04-20,44,17,213.55
407015,2012-04-27,44,17,185.7
407016,2012-05-04,44,17,254.5
407017,2012-05-11,44,17,342.25
407018,2012-05-18,44,17,393.82
407019,2012-05-25,44,17,288.6
407020,2012-06-01,44,17,224.54
407021,2012-06-08,44,17,345.45
407022,2012-06-15,44,17,282.85
407023,2012-06-22,44,17,297.33
407024,2012-06-29,44,17,250.42
407025,2012-07-06,44,17,253.74
407026,2012-07-13,44,17,294.38
407027,2012-07-20,44,17,244.69
407028,2012-07-27,44,17,259.65
407029,2012-08-03,44,17,293.8
407030,2012-08-10,44,17,253.49
407031,2012-08-17,44,17,364.11
407032,2012-08-24,44,17,289.73
407033,2012-08-31,44,17,293.18
407034,2012-09-07,44,17,323.55
407035,2012-09-14,44,17,377.15
407036,2012-09-21,44,17,282.23
407037,2012-09-28,44,17,283.8
407038,2012-10-05,44,17,431.08
407039,2012-10-12,44,17,416.72
407040,2012-10-19,44,17,322.21
407041,2012-10-26,44,17,378.29
407123,2012-04-06,44,18,1012.73
407124,2012-04-13,44,18,442.36
407125,2012-04-20,44,18,0.24
407126,2012-09-14,44,18,111.65
407127,2012-09-21,44,18,350.43
407128,2012-09-28,44,18,490.8
407129,2012-10-05,44,18,694.44
407130,2012-10-12,44,18,738.54
407131,2012-10-19,44,18,724.1
407132,2012-10-26,44,18,884.9
407176,2012-04-13,44,20,16.0
407177,2012-04-20,44,20,36.0
407178,2012-04-27,44,20,24.0
407179,2012-05-04,44,20,32.0
407180,2012-05-11,44,20,16.0
407181,2012-05-18,44,20,20.0
407182,2012-05-25,44,20,8.0
407183,2012-06-01,44,20,12.0
407184,2012-06-08,44,20,8.0
407185,2012-06-15,44,20,8.0
407186,2012-06-22,44,20,36.0
407187,2012-06-29,44,20,68.0
407188,2012-07-06,44,20,52.0
407189,2012-07-13,44,20,36.0
407190,2012-07-20,44,20,60.0
407191,2012-07-27,44,20,28.0
407192,2012-08-03,44,20,76.0
407193,2012-08-10,44,20,68.0
407194,2012-08-17,44,20,40.0
407195,2012-08-24,44,20,44.0
407196,2012-08-31,44,20,32.0
407197,2012-09-07,44,20,8.0
407198,2012-09-14,44,20,8.0
407199,2012-09-21,44,20,8.0
407200,2012-10-05,44,20,4.0
407201,2012-10-19,44,20,4.0
407202,2012-10-26,44,20,12.0
407316,2012-04-06,44,21,860.88
407317,2012-04-13,44,21,867.63
407318,2012-04-20,44,21,932.9
407319,2012-04-27,44,21,871.96
407320,2012-05-04,44,21,911.84
407321,2012-05-11,44,21,992.88
407322,2012-05-18,44,21,888.27
407323,2012-05-25,44,21,847.91
407324,2012-06-01,44,21,776.03
407325,2012-06-08,44,21,926.21
407326,2012-06-15,44,21,964.23
407327,2012-06-22,44,21,839.37
407328,2012-06-29,44,21,894.57
407329,2012-07-06,44,21,950.67
407330,2012-07-13,44,21,978.93
407331,2012-07-20,44,21,981.32
407332,2012-07-27,44,21,820.14
407333,2012-08-03,44,21,899.75
407334,2012-08-10,44,21,1109.61
407335,2012-08-17,44,21,956.66
407336,2012-08-24,44,21,971.92
407337,2012-08-31,44,21,1036.43
407338,2012-09-07,44,21,934.41
407339,2012-09-14,44,21,851.57
407340,2012-09-21,44,21,899.56
407341,2012-09-28,44,21,807.33
407342,2012-10-05,44,21,782.11
407343,2012-10-12,44,21,951.23
407344,2012-10-19,44,21,710.01
407345,2012-10-26,44,21,655.37
407429,2012-04-20,44,23,23.01
407430,2012-05-11,44,23,11.94
407431,2012-05-18,44,23,11.94
407432,2012-05-25,44,23,23.41
407433,2012-06-01,44,23,22.94
407434,2012-06-08,44,23,17.91
407435,2012-06-15,44,23,35.82
407436,2012-06-22,44,23,29.38
407437,2012-06-29,44,23,5.97
407438,2012-07-06,44,23,17.91
407439,2012-07-13,44,23,23.88
407440,2012-07-20,44,23,10.27
407441,2012-07-27,44,23,22.54
407442,2012-08-03,44,23,5.97
407443,2012-08-10,44,23,17.91
407444,2012-08-17,44,23,5.97
407445,2012-08-24,44,23,23.88
407446,2012-08-31,44,23,40.45
407447,2012-09-07,44,23,5.97
407448,2012-09-14,44,23,20.54
407449,2012-09-21,44,23,10.88
407450,2012-09-28,44,23,16.85
407451,2012-10-05,44,23,16.85
407452,2012-10-12,44,23,11.94
407453,2012-10-26,44,23,11.94
407455,2012-04-06,44,24,15.94
407456,2012-04-13,44,24,7.97
407457,2012-04-20,44,24,16.44
407458,2012-04-27,44,24,16.44
407459,2012-05-04,44,24,23.91
407460,2012-05-11,44,24,8.47
407461,2012-05-18,44,24,24.41
407462,2012-05-25,44,24,7.97
407463,2012-06-08,44,24,7.97
407464,2012-06-22,44,24,22.94
407465,2012-07-06,44,24,15.94
407466,2012-07-20,44,24,9.44
407467,2012-08-03,44,24,6.97
407468,2012-08-10,44,24,41.82
407469,2012-08-31,44,24,13.94
407470,2012-09-14,44,24,21.91
407471,2012-09-21,44,24,7.97
407472,2012-09-28,44,24,7.97
407473,2012-10-05,44,24,7.97
407474,2012-10-12,44,24,7.97
407475,2012-10-19,44,24,7.97
407476,2012-10-26,44,24,15.94
407590,2012-04-06,44,25,19.92
407591,2012-04-13,44,25,33.84
407592,2012-04-20,44,25,10.0
407593,2012-04-27,44,25,78.96
407594,2012-05-04,44,25,152.96
407595,2012-05-11,44,25,72.96
407596,2012-05-18,44,25,92.96
407597,2012-05-25,44,25,84.0
407598,2012-06-01,44,25,18.96
407599,2012-06-08,44,25,49.46
407600,2012-06-15,44,25,14.96
407601,2012-06-22,44,25,89.42
407602,2012-06-29,44,25,56.88
407603,2012-07-06,44,25,29.42
407604,2012-07-13,44,25,49.96
407605,2012-07-20,44,25,8.0
407606,2012-07-27,44,25,4.0
407607,2012-08-03,44,25,34.13
407608,2012-08-10,44,25,10.96
407609,2012-08-17,44,25,8.0
407610,2012-08-24,44,25,14.88
407611,2012-08-31,44,25,18.0
407612,2012-09-07,44,25,15.84
407613,2012-09-14,44,25,21.34
407614,2012-09-21,44,25,22.99
407615,2012-09-28,44,25,6.96
407616,2012-10-05,44,25,24.3
407617,2012-10-12,44,25,12.53
407618,2012-10-19,44,25,35.09
407619,2012-10-26,44,25,44.26
407622,2012-04-06,44,26,116.76
407623,2012-04-13,44,26,162.43
407624,2012-04-20,44,26,158.49
407625,2012-04-27,44,26,86.81
407626,2012-05-04,44,26,126.16
407627,2012-05-11,44,26,105.29
407628,2012-05-18,44,26,124.83
407629,2012-05-25,44,26,99.0
407630,2012-06-01,44,26,78.95
407631,2012-06-08,44,26,130.09
407632,2012-06-15,44,26,210.49
407633,2012-06-22,44,26,137.89
407634,2012-06-29,44,26,204.97
407635,2012-07-06,44,26,133.09
407636,2012-07-13,44,26,127.18
407637,2012-07-20,44,26,105.31
407638,2012-07-27,44,26,88.84
407639,2012-08-03,44,26,75.42
407640,2012-08-10,44,26,148.09
407641,2012-08-17,44,26,42.17
407642,2012-08-24,44,26,117.76
407643,2012-08-31,44,26,124.14
407644,2012-09-07,44,26,88.36
407645,2012-09-14,44,26,168.85
407646,2012-09-21,44,26,182.84
407647,2012-09-28,44,26,114.5
407648,2012-10-05,44,26,109.4
407649,2012-10-12,44,26,127.24
407650,2012-10-19,44,26,133.33
407651,2012-10-26,44,26,157.09
407690,2012-04-06,44,27,23.08
407691,2012-04-13,44,27,8.97
407692,2012-04-20,44,27,20.51
407693,2012-05-04,44,27,5.77
407694,2012-05-11,44,27,8.97
407695,2012-05-18,44,27,17.94
407696,2012-05-25,44,27,11.54
407697,2012-06-08,44,27,23.71
407698,2012-06-15,44,27,14.74
407699,2012-06-22,44,27,14.74
407700,2012-06-29,44,27,26.28
407701,2012-07-06,44,27,5.77
407702,2012-07-13,44,27,21.71
407703,2012-07-20,44,27,7.97
407704,2012-07-27,44,27,21.71
407705,2012-08-03,44,27,15.94
407706,2012-08-10,44,27,25.28
407707,2012-08-17,44,27,7.97
407708,2012-08-24,44,27,7.97
407709,2012-09-14,44,27,7.97
407710,2012-09-21,44,27,14.74
407711,2012-09-28,44,27,14.74
407712,2012-10-05,44,27,23.71
407713,2012-10-12,44,27,8.97
407714,2012-10-19,44,27,26.91
407715,2012-10-26,44,27,26.28
407829,2012-04-06,44,28,73.89
407830,2012-04-13,44,28,139.57
407831,2012-04-20,44,28,107.32
407832,2012-04-27,44,28,125.42
407833,2012-05-04,44,28,29.24
407834,2012-05-11,44,28,95.59
407835,2012-05-18,44,28,87.48
407836,2012-05-25,44,28,80.45
407837,2012-06-01,44,28,64.68
407838,2012-06-08,44,28,122.01
407839,2012-06-15,44,28,33.45
407840,2012-06-22,44,28,73.67
407841,2012-06-29,44,28,54.8
407842,2012-07-06,44,28,72.37
407843,2012-07-13,44,28,28.19
407844,2012-07-20,44,28,76.89
407845,2012-07-27,44,28,46.4
407846,2012-08-03,44,28,52.93
407847,2012-08-10,44,28,40.18
407848,2012-08-17,44,28,56.05
407849,2012-08-24,44,28,88.02
407850,2012-08-31,44,28,85.86
407851,2012-09-07,44,28,35.72
407852,2012-09-14,44,28,64.57
407853,2012-09-21,44,28,39.86
407854,2012-09-28,44,28,49.6
407855,2012-10-05,44,28,68.19
407856,2012-10-12,44,28,57.97
407857,2012-10-19,44,28,63.62
407858,2012-10-26,44,28,64.41
407929,2012-05-18,44,31,13.44
407930,2012-06-29,44,31,13.44
407931,2012-07-13,44,31,45.68
407932,2012-07-20,44,31,38.52
407933,2012-08-03,44,31,4.48
407934,2012-08-10,44,31,4.48
407935,2012-08-31,44,31,17.92
407936,2012-09-07,44,31,3.88
407937,2012-09-28,44,31,12.24
407938,2012-10-12,44,31,4.48
407939,2012-10-26,44,31,26.88
408044,2012-04-06,44,32,-10.0
408045,2012-04-13,44,32,15.08
408046,2012-04-27,44,32,20.0
408047,2012-05-04,44,32,29.0
408048,2012-05-11,44,32,25.0
408049,2012-05-18,44,32,20.0
408050,2012-05-25,44,32,25.0
408051,2012-06-01,44,32,30.83
408052,2012-06-08,44,32,50.0
408053,2012-06-15,44,32,20.0
408054,2012-06-22,44,32,55.0
408055,2012-06-29,44,32,54.0
408056,2012-07-06,44,32,20.0
408057,2012-07-13,44,32,90.0
408058,2012-07-20,44,32,70.0
408059,2012-07-27,44,32,60.0
408060,2012-08-03,44,32,49.0
408061,2012-08-10,44,32,25.0
408062,2012-08-17,44,32,29.0
408063,2012-08-24,44,32,24.0
408064,2012-08-31,44,32,55.0
408065,2012-09-07,44,32,33.0
408066,2012-09-14,44,32,26.0
408067,2012-09-28,44,32,29.0
408068,2012-10-05,44,32,10.0
408069,2012-10-12,44,32,37.64
408070,2012-10-19,44,32,20.0
408071,2012-10-26,44,32,36.02
408074,2012-04-20,44,33,20.91
408075,2012-05-04,44,33,6.47
408076,2012-05-11,44,33,6.47
408077,2012-05-18,44,33,13.94
408078,2012-06-08,44,33,20.41
408079,2012-06-15,44,33,6.97
408080,2012-06-22,44,33,6.97
408081,2012-07-06,44,33,6.97
408082,2012-07-13,44,33,5.97
408083,2012-07-27,44,33,5.97
408084,2012-08-03,44,33,5.97
408085,2012-08-10,44,33,-2.5
408086,2012-08-17,44,33,6.47
408087,2012-08-31,44,33,5.97
408088,2012-09-07,44,33,12.44
408089,2012-09-14,44,33,12.44
408090,2012-09-28,44,33,13.94
408091,2012-10-12,44,33,38.82
408092,2012-10-26,44,33,6.97
408207,2012-04-06,44,38,55854.61
408208,2012-04-13,44,38,53232.12
408209,2012-04-20,44,38,50099.9
408210,2012-04-27,44,38,49385.18
408211,2012-05-04,44,38,51256.38
408212,2012-05-11,44,38,56879.9
408213,2012-05-18,44,38,48707.48
408214,2012-05-25,44,38,51929.03
408215,2012-06-01,44,38,43253.01
408216,2012-06-08,44,38,47353.93
408217,2012-06-15,44,38,50128.08
408218,2012-06-22,44,38,45580.16
408219,2012-06-29,44,38,47371.23
408220,2012-07-06,44,38,61547.84
408221,2012-07-13,44,38,52262.81
408222,2012-07-20,44,38,43372.67
408223,2012-07-27,44,38,41685.12
408224,2012-08-03,44,38,62722.08
408225,2012-08-10,44,38,47101.55
408226,2012-08-17,44,38,47910.08
408227,2012-08-24,44,38,44629.63
408228,2012-08-31,44,38,48006.49
408229,2012-09-07,44,38,50360.84
408230,2012-09-14,44,38,57506.45
408231,2012-09-21,44,38,47665.62
408232,2012-09-28,44,38,65599.95
408233,2012-10-05,44,38,47446.98
408234,2012-10-12,44,38,42451.51
408235,2012-10-19,44,38,45255.05
408236,2012-10-26,44,38,66629.98
408350,2012-04-06,44,40,15482.22
408351,2012-04-13,44,40,15901.65
408352,2012-04-20,44,40,16077.78
408353,2012-04-27,44,40,16691.92
408354,2012-05-04,44,40,16023.66
408355,2012-05-11,44,40,15806.84
408356,2012-05-18,44,40,16389.96
408357,2012-05-25,44,40,16799.83
408358,2012-06-01,44,40,15516.83
408359,2012-06-08,44,40,16166.8
408360,2012-06-15,44,40,15333.11
408361,2012-06-22,44,40,16778.52
408362,2012-06-29,44,40,15492.13
408363,2012-07-06,44,40,14864.73
408364,2012-07-13,44,40,15039.92
408365,2012-07-20,44,40,14800.03
408366,2012-07-27,44,40,14504.45
408367,2012-08-03,44,40,15966.18
408368,2012-08-10,44,40,16874.75
408369,2012-08-17,44,40,16196.76
408370,2012-08-24,44,40,17470.72
408371,2012-08-31,44,40,17320.55
408372,2012-09-07,44,40,17456.4
408373,2012-09-14,44,40,18299.88
408374,2012-09-21,44,40,17649.99
408375,2012-09-28,44,40,17460.19
408376,2012-10-05,44,40,16263.31
408377,2012-10-12,44,40,17233.4
408378,2012-10-19,44,40,16934.24
408379,2012-10-26,44,40,18039.34
408490,2012-05-11,44,42,16.68
408491,2012-05-18,44,42,4.17
408492,2012-05-25,44,42,37.53
408493,2012-06-01,44,42,25.02
408494,2012-06-08,44,42,37.53
408495,2012-06-15,44,42,29.19
408496,2012-06-22,44,42,29.19
408497,2012-06-29,44,42,49.25
408498,2012-07-06,44,42,19.95
408499,2012-07-13,44,42,46.66
408500,2012-07-20,44,42,21.2
408501,2012-07-27,44,42,21.2
408502,2012-08-03,44,42,12.72
408503,2012-08-10,44,42,59.28
408504,2012-08-17,44,42,33.92
408505,2012-08-24,44,42,50.13
408506,2012-08-31,44,42,58.52
408507,2012-09-07,44,42,46.64
408508,2012-09-14,44,42,42.4
408509,2012-09-21,44,42,58.5
408510,2012-09-28,44,42,14.38
408511,2012-10-05,44,42,21.2
